Username,CommentContent,Time,Location
我弟乖乖漂移巨帅,好听！999+前来的！,3月23日 19:17  ,新西兰
JamieXX,有点皇后Friddie的影子,3月23日 18:59  ,安徽
小米周,@浪迹天涯,3月22日 23:10  ,北京
Dawn丶,还算前排吧（汗,3月22日 21:45  ,上海
AA-G-dragonvip💯,b榜被乡村音乐占领了,3月22日 17:45  ,浙江
ㅤ,TikTok太火了,3月20日 23:01  ,韩国
F   𖠚ᐝ,所以说日推一定要听完 有惊喜,3月20日 22:34  ,河南
弢,222来咯,3月20日 18:38  ,湖南
Viva La Vida,特别喜欢嘶吼那段  真解压,3月20日 15:28  ,内蒙古
Mr. Whiskers,Billboard Hot 100 3rd!!!!,3月19日 22:24  ,北京
SIMPLE,跌宕起伏好像我的人生,3月19日 20:52  ,江苏
云村苗总,这绝对会火的不行，太喜欢了,3月19日 11:46  ,河北
云村苗总,wow,3月19日 11:46  ,河北
小生,微风不燥，愿一切大利，魔力的唱腔依旧,3月19日 07:21  ,北京
留不住，带不走。,喜欢oh～这一段,3月18日 23:38  ,海南
tide tide tide,从第一句就喜欢上了,3月18日 18:19  ,云南
Benson班森,很少看到同名,3月18日 09:34  ,广东
stu(dying),美版孤勇者,3月17日 19:14  ,福建
Cocoma,这首歌的爆发力和冲击力都好强,3月16日 23:00  ,江苏
小心阿想,二十一世纪英语报上看到的他，很喜欢这首歌,3月16日 10:31  ,广东
楽しい,再次证明了tt对于歌曲宣传真的是利器,3月15日 22:29  ,北京
Ran,So sick so.good,3月15日 13:37  ,浙江
湘宁,哈哈，听说这首是欧美小朋友的《孤勇者》，确实好听的，燃,3月14日 01:14  ,湖南
孙斌斌斌斌斌斌斌,都多长时间了，才200评论，企鹅这边没火起来吗？,3月13日 23:50  ,黑龙江
Fans,吐槽TikTok来的哈哈哈,3月13日 21:38  ,四川
楠宝楠宝,好像黄老板的风格,3月13日 21:05  ,吉林
一只巨兽啊丶,TikTok来的,3月13日 19:36  ,河北
悬浮颗粒,🉐劲,3月13日 19:09  ,广西
＜/3,烟鬼混音版什么时候上线,3月13日 15:38  ,天津
Zachary.💭,这首歌在tiktok上超级火,3月13日 01:11  ,泰国
High Infidelity,歌手是美偶出道的，当时做美偶评委的水果非常看好他，现在真的大红了,3月12日 23:16  ,上海
🌞,仙,3月12日 12:13  ,北京
喂！,6666,3月11日 22:04  ,广东
😐😑,这咋火的,3月11日 13:30  ,四川
看!灰机!咻,我怕的是，你给我的一切，你却有权利再度收回。,3月11日 00:52  ,辽宁
顾笙,希望现场也有这功力,3月10日 22:14  ,福建
落樱,好听的呢,3月10日 12:16  ,湖北
陌森,他现场真的很稳，这首歌会上瘾的，留胡子和长发有了辨识度，他不是唱in the stars的歌手吗，都认不出来了，造型比以前强太多了,3月10日 00:13  ,江西
🐻🐻Leo,听着好过瘾,3月9日 18:07  ,广西
ۦُُ۟۟ۖۖۖٛ۟ۗۖۚۥُٞۖ,这转高潮那部分……史,3月8日 18:53  ,广东
忆梦ᝰ,喔~好听好听！,3月7日 23:28  ,湖南
二十一个爬行员,听着很爽,3月7日 13:19  ,江西
線香花火🎇,别走,3月7日 05:50  ,辽宁
皓月清凉,烟鬼的remix怎么还不上线！快上我要听,3月7日 05:06  ,巴西
A_sannnnn,第一了,3月7日 00:50  ,上海
阳耀星河,听着很像the score的一首歌，我感觉没有那首好听,3月6日 17:01  ,广东
spike,好适合合唱,3月6日 01:50  ,江苏
_HereIsAutumn,反复听！,3月6日 01:09  ,辽宁
🌼,燃起来！燃起来！🔥🔥🔥🔥🔥🔥,3月6日 00:19  ,四川
无敌永恩大王,好听,3月5日 23:51  ,浙江
Liam P,太太太好听了，近期最佳,3月5日 19:53  ,湖北
Veronica,好听,3月4日 23:12  ,安徽
TT,外网突然火了,3月4日 20:26  ,辽宁
Afxking,这首歌tik tok挺火的最近外网，那种转镜挺不错的，有条件可以去看看是歌手本作者拍的,3月4日 12:03  ,安徽
！！,难听死了,3月4日 08:34  ,山东
没有限制,油管上看到的广告,3月4日 02:34  ,四川
芋泥,好听,3月3日 22:42  ,江西
半颗覆盆子冰淇淋球,爱得稀烂音域加强版（不是,3月3日 22:33  ,湖北
米饭爱吃碗,洗脑程度真的不用说,3月3日 12:13  ,上海
海苔大帝,好🏼,3月2日 19:27  ,韩国
某嘴.,这首歌最近很火啊,3月2日 16:04  ,美国
w.,这歌有毒 越听越好听怎么办,3月2日 02:01  ,江苏
caspervonbülow,冲冲冲，年歌的有力竞争者,3月1日 00:32  ,贵州
秀儿,Nice voice,2月29日 15:51  ,北京
张青峰,真是非常完美一首欧美式流行,2月29日 02:10  ,福建
酩酊.,🤲再多给一点,2月28日 18:32  ,黑龙江
Chovy,Spotify上第一了,2月28日 15:34  ,安徽
小蕾,后面好爽😄鸡皮疙瘩,2月27日 11:16  ,江苏
Benson Boone,"Hope you enjoy 'Beautiful Things' here on QQ Music, love ya!",2月26日 14:04  ,美国
W a l l e  ･,当今能听到如此音乐真是难得,2月26日 10:14  ,辽宁
💕🌧️❤️😣🥺🥶🥳,还可以,2月26日 08:36  ,黑龙江
ljr,有种直冲天灵盖的感觉,2月25日 21:58  ,陕西
,听不了啊啊啊,2月25日 08:12  ,波兰
Philosopher,有种世界末日前最后狂欢绝望告白的感觉。。,2月25日 07:56  ,四川
开心一百分,这把嗓音有潜力，火钳刘明,2月25日 02:49  ,广东
楊.🦊,爱上了这种割裂感 一种双重人格的感觉,2月24日 16:05  ,江苏
bhzzZ,如听仙乐耳渐明,2月23日 23:49  ,浙江
REKIM,挖到宝脏了。。太顶了这,2月23日 13:51  ,陕西
欧美报刊亭,《Beautiful Things》是一首关于生命意义的颂歌，Benson在其中反思了对生活、爱情和幸福的感激之情。多层次的声音叠进、深情的歌词、以及力量澎湃的高潮很好地展现了一种最原始的情绪化。ps.目前在公告牌最高来到了第三高位！,2月23日 10:20  ,广东
chadonlem,真好听啊又在b榜上发现了神仙曲￼,2月23日 01:53  ,江西
Josh_Wang🥷,高音有点像黄老板,2月23日 00:27  ,河南
守望尘世,副歌抓耳,2月22日 10:29  ,湖南
蠱,有点像Adam Lambert,2月21日 23:14  ,浙江
海洋,第一了,2月21日 21:48  ,四川
_小于同学_,tk上好火的 在国内不火 但是很好听😁,2月21日 20:07  ,河南
chika,z世代有自己的ed sheeran,2月21日 16:21  ,北京
yah,这歌算美式乡村嘛？,2月21日 13:19  ,江苏
MMMolly,好听！！！！🔥🔥🔥🔥,2月20日 23:56  ,广东
文艺病青年,好听,2月20日 22:58  ,浙江
