Username,CommentContent,Time,Location
RM_Am0Ria,越来越典了,8月26日 00:17  ,澳大利亚
B站FDYofficial,哎monkey你要ganggang我？我念紧箍咒了哦,8月25日 15:50  ,广东
lxnn,i see dead people,8月25日 11:41  ,重庆
看啥呢,顺丝你们网太卡了 我已经听了一百遍了,8月25日 02:19  ,安徽
a10Nee,必须在节拍上,8月25日 01:09  ,广西
🎧什么什么顺-,爽,8月25日 00:34  ,山西
17,好爽￼,8月24日 22:06  ,上海
.,必须在节拍上,8月24日 12:56  ,山东
YOUNGFELLA,我看到一群死人,8月24日 01:12  ,重庆
cry晴,one more time,8月24日 00:19  ,北京
噜噜豆叽,必须在节拍上,8月23日 21:53  ,江西
低质量地球online玩家,德雷克听完后belike,8月23日 21:20  ,北京
俗学家0.14,服了 上头了,8月23日 21:04  ,广东
我在你说,这首歌怎么红成这样,8月23日 20:00  ,浙江
消失在雾霭里,天,8月23日 00:14  ,吉林
III,Drake处刑曲,8月22日 16:55  ,广西
Z.,爽,8月22日 15:33  ,浙江
麦恩莉,但没看到私人好吧,8月22日 15:15  ,广西
🍁,我看到死人,8月22日 10:32  ,四川
Wiss,drake,8月21日 23:01  ,广东
祖国滴米巴米巴花,为什么我点这歌没声音啊😦,8月21日 22:57  ,福建
14Savage,我看到斯人了,8月21日 18:08  ,四川
emo玲小迷妹么么哒,甚至不要钱就为了让很多人听到这首歌,8月21日 17:43  ,湖北
m,为什么都发必须在节拍上,8月21日 17:41  ,上海
Sakura  最好了,OV-ho,8月21日 15:52  ,江苏
是徐啊不是徐-,喇嘛牛逼,8月21日 07:11  ,江苏
ViVi神兽,OV-ho到底是什么意思好上头哈哈哈,8月20日 20:48  ,广东
GABBY baba,前奏仿佛采样儿童歌曲《捉泥鳅》，哈哈,8月20日 09:56  ,新疆
luxury🐠,不咋听说唱，感觉跟狗爷的风格很像，声音很性感。,8月20日 01:39  ,美国
beluga,喇嘛nb,8月19日 23:48  ,辽宁
喝开水,必须在节拍上,8月19日 21:45  ,陕西
7S,,8月19日 21:14  ,广东
我真不会起名字,必须在节拍上,8月19日 20:55  ,陕西
还复来,谁懂啊，这首歌节奏真的嘎嘎棒，以前会累的配速现在特别轻松，感谢drake,8月19日 19:05  ,山东
广告位招租,但没看到私人好吧,8月19日 17:59  ,北京
B_shady,我看到私人,8月19日 17:15  ,上海
༒,必须在节拍上,8月19日 14:45  ,江西
竺奕荪,翻译变了 之前的翻译不是这样的,8月19日 01:15  ,广东
随付笺咏醉屠苏,有人告诉我到底发生了什么嘛,8月18日 21:42  ,江苏
山海,就如同罚球是deebo（德罗赞）的拿手好戏,8月18日 18:43  ,黑龙江
