Username,CommentContent,Time,Location
SUPERPIKA*´∀`*,前奏就是熟悉的呆六味！！！！！！,9月14日 01:26  ,广东
mine,尬黑多来点，助力我们tc糊团999哈,9月14日 00:37  ,新疆
贝加尔油井,韩国人一天天的就是吃饭睡觉没事听一下day6之前在榜上超多名曲，예뻐서什么的，韩国人真的超爱,9月13日 23:40  ,辽宁
亦琛ยี่เฉิน,超级超级好听，听了全专真的每首都喜欢,9月13日 22:04  ,云南
不方了。,像热血日漫的op即视感,9月13日 20:38  ,广东
Huuuman,好喜欢这首歌的鼓！！太爽了,9月13日 19:11  ,广东
Dolce Vita,当年知道day6的时候，他们还没多少人知道，没想到现在也可以到瓜榜第一了，有点想哭,9月13日 18:40  ,重庆
小香猪,不小心点到听了一下，玛雅，这辈子听过最难听的歌，吓得一秒就切歌了，感觉耳朵被qb,9月13日 11:11  ,未知
黑猫校长LOT,我是柳智敏的儿子 我爱听,9月13日 09:48  ,河北
飘动~舞,如听仙乐耳暂明,9月13日 09:44  ,安徽
Chae,好听好听特别好听，因为喜欢chw，听他推荐welcome to the show所以听了，我当时还疑惑这么多好听的歌怎么不火，这次回归才知道原来是我见识短浅了，好牛的音源。,9月13日 00:28  ,陕西
无氧铜👽,我真服了怎么会这么好听。,9月12日 23:18  ,福建
开开心心的熊弍胖,难听,9月12日 22:44  ,山东
练声曲,有些渣粉音源都没冲几个钱叫叫叫,9月12日 22:28  ,江苏
厘头空,再来这里叫的day6日冠周冠月冠断了aespa连冠永世不得翻身哈（转）,9月12日 21:33  ,海南
厘头空,虽然不是粉但是呆六确实是现役最火的乐队啊你们有些人不听乐队就出来评论吗💅🏻呵呵哒。呆六又不是第一次melon第一了有那个必要注吗,9月12日 21:31  ,海南
𝙅𝙆-,拜托🙏切瓜榜日冠是DAY6应得的,9月12日 21:21  ,青海
IBE忠实粉丝😋😋😋,不如HEYA,9月12日 20:57  ,湖北
Rush,本来就比艾丝帕的非主流歌好听啊,9月12日 20:51  ,北京
mine,再升升争取拿下月冠哈,9月12日 19:30  ,新疆
椰,没太搞懂,9月12日 18:40  ,辽宁
mine,楼下猴子爱叫，祝你吒吒早诶回亚哈,9月12日 14:39  ,新疆
青鸠,已经垂直入坑了,9月12日 14:21  ,未知
娜乌栖卡,Day6从出道就关注到现在，终于火了,9月12日 11:51  ,湖南
Hllllella,能不能让我抢到一次票啊今年不会更难抢了吧,9月12日 10:51  ,重庆
耳朵驯化者,只想说一句 听过的都去听呆六的出道砖好吗 每一首都去听甚至未收录曲Pandora都好好听,9月12日 05:56  ,上海
猫猫大王,很热血的一首歌,9月11日 23:03  ,内蒙古
与你有元^woyong,秒了渣渣哈 渣粉五团四还想和Day6争。。。,9月11日 21:31  ,安徽
知汉双生,风格有点像N.Flying,9月11日 17:32  ,浙江
zhaoyy,一边希望他们被更多人认识一边怕太火我抢不到演唱会,9月11日 17:20  ,上海
