Username,CommentContent,Time,Location
灰色与青,老米这次怎么了？以前发新歌都是几分钟就破999+，怎么这都十多个小时了还没破？,8月20日 17:20  ,四川
夏日片想い,前排,8月20日 17:17  ,河南
TXJXZ-Sherry,好听,8月20日 17:10  ,四川
帝王蟹黄拌饭.,听了一身的鸡皮疙瘩,8月20日 17:06  ,河南
しにがみ,太好听了，永远爱八爷,8月20日 17:03  ,黑龙江
人生欢乐苦短几春宵,🔥🔥🔥🔥这才是真正的音乐,8月20日 17:03  ,贵州
老实棱,新歌新歌！温柔而有力，还是如此抓耳啊,8月20日 17:00  ,贵州
秦蕊.,蹲守新專中～～（第一次蹲hachi的專,8月20日 16:47  ,广东
秦蕊.,「繞一段遠路再回去吧，迷失方向了也沒關係」,8月20日 16:38  ,广东
秦蕊.,好溫柔的旋律真的會撫慰心靈啊雖然去不了上海的公演，但是依舊希望未來有一天自己去看演唱會！！,8月20日 16:36  ,广东
夏.L.,痛苦飞走吧,8月20日 16:33  ,广东
隆冬,这才是音乐,8月20日 16:23  ,山东
Herbert,好听,8月20日 16:12  ,广东
仈チ,我嘞哥，知道我看见新歌出来和有追加巡演的时候多惊讶吗，瞬间想哭了  等太久了！！,8月20日 16:05  ,四川
朝辞み,啊啊啊啊啊好好听,8月20日 15:55  ,黑龙江
PraisSG,啊啊啊啊啊啊啊啊！！！！特别激动！！！好期待Last Mile！期待了快一年！！！Miu404和Unnatural回归！！！！人生完满！,8月20日 15:47  ,贵州
青鸾尺素,每次一发新歌就单曲循环一整天,8月20日 15:37  ,江苏
猫の少年,谁懂啊，生日当天八爷新歌,8月20日 15:29  ,河南
鸡翅蛙,啊啊啊好好听爱惨了好期待上海场呀,8月20日 15:29  ,广东
J橇,爽！！！,8月20日 15:25  ,河南
王多鱼,啊啊啊啊 上海！他要来啦,8月20日 15:23  ,北京
ㅤ,出歌效率这么高嘛,8月20日 15:11  ,贵州
曹,又有新歌了？,8月20日 15:06  ,浙江
( T_T)＼(^-^ ),总有一天会相见,8月20日 14:53  ,广东
emmmmm,苦尽甘来必是真理 要相信自己呀,8月20日 14:23  ,北京
佐天鸣天,来晚了呜呜呜真的很好听,8月20日 14:09  ,江苏
十二点睡觉,好听哭,8月20日 13:52  ,河南
咸鱼夹心,来了来了！,8月20日 13:46  ,湖南
珞.,好烫好烫,8月20日 13:35  ,北京
dream,开头的大颤音米津在早期直播唱panda hero时就搞出来了「ねえもういいかい もういいよ」让我想起了wowaka的《rolling girl》「痛いの痛いの飛んでいけ」让我回忆起ハチ的《沙上の夢喰い少女》「あなたは 僕を照らした月の明かりだ 笑わせるもんか」又有种拿不拿《八月、某、月明かり》里「君の人生は月明かりだ 有りがちだなんて言わせるものか」的感觉可能还引用或化用了别的我所不知道的……难怪这首歌情感如此强烈，怀旧中又带着一股宿命感。,8月20日 13:32  ,河南
秋语,报道来了,8月20日 13:17  ,四川
北欧的森林～,时隔六年，希望在上海能看到你,8月20日 13:11  ,菲律宾
解忧杂货店主,有lemon和灰色与青那种感觉,8月20日 13:07  ,甘肃
解忧杂货店主,感觉这首歌最终会大火,8月20日 13:06  ,甘肃
⁡⁤⁡⁤⁡⁤⁡⁤⁡⁤⁡,准备组个团，谁愿意和我一起,8月20日 13:05  ,湖北
我要去学校了,hi,8月20日 13:05  ,广西
解忧杂货店主,好听,8月20日 13:04  ,甘肃
yonekaze.,来晚了，新歌好好听八爷赛高！,8月20日 12:57  ,河南
八月,啊啊啊啊啊 是我喜欢的八爷啊,8月20日 12:52  ,日本
( T_T)＼(^-^ ),優しい人,8月20日 12:39  ,广东
马玛杨🍬,牛皮，不愧是米津玄师,8月20日 12:29  ,宁夏
我操这个世界,你们好快，我快中午才看到八爷发新歌,8月20日 12:20  ,江苏
某铄,“我知道那不是我的月亮，但有一刻，月光确实照在了我身上。”好久不见，亲爱的米津玄师,8月20日 12:12  ,江苏
羽,哦哦哦哦哦！最近八爷高产啊,8月20日 12:06  ,北京
এ᭄ι丿妖এ娆ソི☘,想要和别人制造羁绊，就要承受掉眼泪的风险，我们不怕掉眼泪，但是要值得。,8月20日 11:59  ,广西
321睡觉,来了来了来了来了来了来了来了来了来了来了了,8月20日 11:58  ,安徽
🌦,太好听了我去,8月20日 11:52  ,安徽
Zard,哦扣扣,8月20日 11:39  ,广西
结束进程（E）,oioioioioioi  前排,8月20日 11:37  ,江西
池鱼,今天晴,8月20日 11:37  ,福建
阿枝.,八爷又出新歌了，从打上花火，春雷一直喜欢到现在,8月20日 11:36  ,四川
购物的符号,来了,8月20日 11:30  ,安徽
世界の君,,8月20日 11:28  ,上海
藍色BEIDY,啊啊 新歌,8月20日 11:24  ,安徽
青鸾尺素,爱了爱了,8月20日 11:07  ,江苏
大概.,可以再见证一下亿万播放量吗,8月20日 10:58  ,江苏
我们仰望着星星的轮廓,期待《最后的里程》,8月20日 10:53  ,陕西
南城北顾,啊啊啊啊啊好听,8月20日 10:48  ,北京
哈哈哈?,又多一首循环播放的歌曲,8月20日 10:45  ,海南
奕奕奕奕,⠀⠀⠀⠀⠀⠀ ⠀我希望正在读这句话的人永远开心⠀⠀⠀⠀,8月20日 10:45  ,江西
loading,先占个楼吧,8月20日 10:33  ,浙江
BuBu,八爷的歌真听不腻,8月20日 10:28  ,安徽
BuBu,“即便夜里辗转难眠，闹钟仍会一遍又一遍想起”哭死了八爷,8月20日 10:28  ,安徽
再也不,能者先赏,8月20日 10:24  ,山东
破烂\,感觉这首会像Lemon那样大火，八爷要重回巅峰了吗,8月20日 10:24  ,湖北
D,好听啊！喜欢这次的曲风！,8月20日 10:17  ,湖南
YEM丶欣宇侦,感觉，失恋了,8月20日 10:13  ,浙江
YELLOW GHOST,八爷永远值得期待明天的六专也一定很高质（B站试听过）真的让人眼前一亮一亮又一亮,8月20日 09:58  ,河南
雪将及,陪着你在这漫长的夜里再多走一会,8月20日 09:57  ,江西
柯洲,赛高！,8月20日 09:53  ,福建
momo,爽！！！！！！！！！！！！！！,8月20日 09:46  ,未知
江逸伦,我要听一辈子米津玄师,8月20日 09:31  ,辽宁
傅栩,抒情＋摇滚，最能抒发内心能量的组合,8月20日 09:27  ,河南
傅栩,豪庭,8月20日 09:25  ,河南
AAAAcpj,热乎的啊啊啊,8月20日 09:21  ,广东
Eternity☆,很温柔,8月20日 09:16  ,湖南
FLORIDA！！！,啊啊啊啊啊啊啊啊,8月20日 09:06  ,安徽
冯恺乐,来晚了 我的八爷,8月20日 09:06  ,四川
Bremen,今天过生日，这就是八爷送我最好的生日礼物呀,8月20日 09:06  ,山东
不惑救我不惑,早上起来最幸福的事莫过于“您关注的米津玄师发布了新单曲”～新歌特别温柔特别有力量！是很新的感觉！,8月20日 09:02  ,四川
ZJzx_MING🧀,来晚了,8月20日 08:58  ,上海
此朋友暂无名字,看群里面的讨论，我才知道原来八爷今天出新歌了,8月20日 08:57  ,未知
计量模块,来晚了,8月20日 08:43  ,湖北
BasoriTiara,好听,8月20日 08:41  ,江苏
小心春滑落水,还热乎,8月20日 08:40  ,广东
龘瓔,来啦,8月20日 08:29  ,重庆
梦别风言（万亘）,老米，我来了！！！！！！,8月20日 08:24  ,贵州
挖金渡蓝,来咯,8月20日 08:23  ,河北
冬热,八爷我来啦！新歌我先听,8月20日 08:18  ,江苏
三文鱼,来了,8月20日 08:18  ,江苏
鹤之介,来了来了,8月20日 08:17  ,山东
vivi,新歌 来啦,8月20日 08:17  ,江西
阿星,来晚了,8月20日 08:06  ,山东
おじいさん,生日这天听到八爷的新歌，好幸福,8月20日 08:02  ,河南
羽島hane shimaです,在我身边活下去吧好神的一首,8月20日 07:45  ,山东
对世界过敏,哇哇哇哇来啦,8月20日 07:31  ,天津
Kazami,早起的孩子有歌听,8月20日 07:31  ,云南
铠冢霙,爱了,8月20日 07:20  ,浙江
樾鬼鬼,爽了，新歌！！！,8月20日 07:19  ,湖北
Hachi,你就是照亮我的月光啊                                                  时至今日你仍是我的光,8月20日 07:17  ,福建
Dodo5star,有新歌听咯,8月20日 07:09  ,山东
Hachi,超级喜欢那段bridge的,8月20日 07:05  ,福建
雪,今天刚好起了个打早起来点进QQ音乐就听到了八爷新歌,8月20日 07:02  ,河南
烈焰燃烧着爱,我愿称之为新高峰,8月20日 07:00  ,吉林
momo,早读的时候发现发了新歌 啊啊啊啊啊啊,8月20日 06:57  ,河南
￴ ￴ㅤㅤㅤ,喜欢,8月20日 06:50  ,湖南
Blue Jasmine,never let me go,8月20日 06:50  ,四川
赛琳娜的鸢尾花,天！这个好温柔,8月20日 06:42  ,四川
。。,豪庭，感觉很轻柔但是又带着力量,8月20日 06:42  ,湖北
王硕,好棒好棒好棒当今盛行pOp5世界高歌一',8月20日 06:33  ,河北
王硕,1,8月20日 06:32  ,河北
王硕,1,8月20日 06:31  ,河北
王硕,1,8月20日 06:31  ,河北
吴雨昆,好温柔,8月20日 06:31  ,湖南
王硕,作词作曲演唱一条龙旋律节奏调式曲式音程好棒我爱伴奏歌声好棒谢谢日本人民谢谢日本音乐家一,8月20日 06:30  ,河北
栗悟饭和龟波气功（笙揭）,你终于来中国了 我等你等的好辛苦,8月20日 06:21  ,江苏
八文一斗米,妈呀好温暖的风格和歌词,8月20日 06:18  ,上海
soo～莫遥🐰,打卡,8月20日 06:04  ,江苏
慈悲为怀,好听，暖暖的,8月20日 05:38  ,广东
林䳙,爽,8月20日 05:37  ,未知
yone酱赛高！！,好温柔，又偷偷发歌了，还直播，早睡错过一切，蕾姆,8月20日 04:06  ,广东
乌伊卡UIKA💫,ハチ さん发展的越来越好了啊，挺开心的，大家也都要加油啊，更好的生活下去吧,8月20日 03:50  ,河北
୧⍢⃝୨,呜呜呜，牢米🥹,8月20日 03:40  ,湖北
黄泉.豆姜玄师,豪庭,8月20日 03:14  ,天津
、 睿王子。,终于等到这首歌了,8月20日 03:12  ,北京
ˇSσмñμs༉｀,晚睡的孩子，有歌听,8月20日 03:10  ,辽宁
Better Me,你就是照亮我的月光啊🎶🔄,8月20日 03:03  ,广东
水木江南,很久没有来这么早了😹今年是喜欢米津的第四年了 同时我也结束了初中的生活 一直以来非常感谢米津 你总是用歌声治愈我。。中考复习时候米津的歌也一直陪伴着我（也不知道我复习期间破防了多少次了 说多了都是痛。）但是我终于考完了 虽然成绩比期望值差了一点但也不错了 看你的演唱会一直是我的执念 破防时候总是听你的歌 情绪也能因此平复一些😹😹对于未知的高中生活我还是有些紧张 但我会继续努力的 希望能考上我的梦校厦门大学。。同时也希望三年后高考完能有机会去现场见你 会一直默默地支持你的,8月20日 02:58  ,北京
非常简单٩( 'ω' )و,新歌啊，我来了,8月20日 02:51  ,江苏
因为一直都有在想你啊,听说来的早发什么都会火。晚睡的鸟儿有虫吃,8月20日 02:47  ,山东
摩托车穿过春天的荒野,2024.8.20 为了未来失眠焦虑的十七岁的我被熟悉有力的声音治愈,8月20日 02:39  ,山东
Blue,热乎的！,8月20日 02:31  ,湖南
Lemon,旋律好治愈,8月20日 02:25  ,山西
耘耔,在烦躁的时候听到的新歌,8月20日 02:18  ,江西
小妤,想去演唱会啊啊啊,8月20日 02:18  ,湖北
梨斗,熟悉的声音，感觉好几首歌混杂在一起,8月20日 02:07  ,江西
折木ほうたろう♛,歌词太有八爷味儿了 新专快来吧,8月20日 02:04  ,云南
复古红·☀,来了来了我来了,8月20日 02:04  ,安徽
testify,喜欢,8月20日 01:56  ,河南
毛豆生奶油喜久福,来晚了,8月20日 01:55  ,广西
充不起绿钻,爽了,8月20日 01:51  ,河北
高木,还是晚了,8月20日 01:51  ,浙江
何为解脱,今天熬夜算熬对了,8月20日 01:47  ,江苏
Evolto,去不了演唱会呀。,8月20日 01:44  ,广东
反方向的鱼🐟,哇哦,8月20日 01:44  ,山东
syh,哭了,8月20日 01:42  ,广东
Blue Jasmine,这首歌从预告开始盼了好久,8月20日 01:40  ,山东
屮,新歌！！,8月20日 01:38  ,四川
反杀闰土的猹,留下一个痕迹，8月20日1点36,8月20日 01:36  ,云南
08hachi～,刚得知，追加巡演后我还以为只有亚洲结果发现了法国，我很兴奋。结果看到了四月1号星期一，我感觉我兴奋了一刹就那一下，我不是大学生，我还没有到工作的岁数，哪怕我有一瞬间我可以见到你，只有一瞬间，以至于现在我哭了一个晚上，突然发现发布了新歌，看到歌词以后我觉得被安慰了，你的歌声真的充满力量与温柔感，就像在安慰我一样，像那首歌一样“终有一天，我们会再见”,8月20日 01:36  ,北京
丽影清风,来了,8月20日 01:34  ,福建
哦琛,新歌,8月20日 01:30  ,河北
寂芜,晚睡好幸福🥹,8月20日 01:29  ,江苏
‭‭,来迟了呜呜,8月20日 01:29  ,广西
我想听歌了,打卡,8月20日 01:24  ,浙江
求桐存异,抒情啊啊啊啊啊啊八爷为数不多没有前奏的歌曲啊,8月20日 01:23  ,辽宁
玄元桔橙橘,打卡,8月20日 01:22  ,江苏
kk风尘kk,新曲新曲，这次赶上了,8月20日 01:19  ,安徽
DECO.27,新歌，赛高！高产，赛高！,8月20日 01:19  ,未知
Ah_,——🚬,8月20日 01:15  ,江西
VAMPIRE,来了,8月20日 01:12  ,河南
pupa,喜欢新歌,8月20日 01:11  ,广东
鱼总,喜欢，爱听,8月20日 01:06  ,江苏
