Username,CommentContent,Time,Location
好运,我想和他走很远的路我不知道什么时候开始我们变的无话可说了我以为我们永远有话说,9月29日 01:47  ,广东
喵喵,回家 有爱就不怕,9月29日 01:23  ,河南
要小魚丸🥣,回家🥹,9月29日 01:22  ,安徽
绫,1,9月29日 01:13  ,未知
Taiyaki,回家 回家 有爱就不怕,9月29日 00:48  ,黑龙江
ya.,回家,9月29日 00:34  ,黑龙江
Rich,回家回家  在外的人多想听到的话,9月29日 00:29  ,广西
คค,有爱就不怕00:19,9月29日 00:19  ,广东
江遇.,9.29,9月29日 00:17  ,广东
小猫兜兜,今天回家啦！,9月29日 00:15  ,浙江
kk,妈妈我不想长大我想回家,9月29日 00:11  ,四川
小羊莱莱,国庆节终于能回家啦！,9月29日 00:01  ,安徽
ε姝姝з,好想回家🥹我讨厌上大学 妈妈我想家了 真的好讨厌 我想回家,9月28日 23:55  ,辽宁
程艾影,在过两天就可以回家了,9月28日 23:52  ,湖南
爱吃番茄鸡,娇，我好想你在坚定的选择相信我一次,9月28日 23:35  ,海南
日本忧郁女孩在河南,或许本来就不幸福,9月28日 23:02  ,河南
吃饱饭,有爱就不怕,9月28日 22:59  ,广西
早安,我以为自己已经长大，但是我发现受了委屈还是想躲回家,9月28日 22:58  ,上海
M,love,9月28日 22:57  ,安徽
朵,回家 回家 有爱就不怕.,9月28日 22:48  ,广东
明,我的心好大 大到什么苦都能吃得下 我的心好小 一点安慰就能掉眼泪,9月28日 22:36  ,浙江
我有病你让让我怎么了,亲爱的妈妈 学校一点也没意思 那些处理不好的人际关系 解不开的数学题 件件压着我 你或许会怪我没用吧 我的确很差劲 我很想你 想家,9月28日 22:23  ,四川
ㅤ,如果什么都会变的话 那我谢谢你陪我的那些天,9月28日 22:23  ,山东
我有病你让让我怎么了,我没想过冷落你 从未 可我也不知道怎么就突然这样了 可能我是个很坏的人吧 我珍惜这一切的来之不易 抱歉,9月28日 22:21  ,四川
揪树下的你.,我开始不再纠结你们的关系，我现在只希望你们越来越好。不管你们是好朋友，是搭档，是其他关系，你们互相陪伴的这7年是其他人无可替代的。祝你们在自己的花路上越来越耀眼！孙颖莎王楚钦你们是最棒的！天天开心，健康涨球！你们是我永远的太阳，北京大满贯加油💪💪,9月28日 22:20  ,湖南
饭团好次！,单亲家庭听不得😞我的家是破碎的,9月28日 22:19  ,山东
7,回家就会有爱嗎   原生家庭的爱就好像打你一巴掌再给你一颗糖再打你一巴掌我找不到路的尽头 我讨厌时好时坏 讨厌你们的教育方式 现在看来回家也没爱,9月28日 22:15  ,四川
雾散时风起,有爱就不怕,9月28日 22:08  ,江西
大大怪,我们是来体验生活不是来演绎完美的，朋友，你的人生乱答也是满分,9月28日 22:07  ,云南
宅猫小柯..·*♡,有爱就不怕~,9月28日 21:49  ,四川
宅猫小柯..·*♡,好好听好好听好好听好好听,9月28日 21:47  ,四川
情,“有爱就不怕”但是我的家庭并不幸福,9月28日 21:37  ,江苏
蝴蝶坞,有时候我们都比想象中的自己要勇敢 因为有爱就不怕,9月28日 21:30  ,浙江
鱼忘海,可是我回不了家 折耳根你不是说过会保佑出门在外的四川人吗,9月28日 21:30  ,内蒙古
小潮起床气🍟,“有爱就不怕”,9月28日 21:24  ,四川
晚晴.,会好起来的,9月28日 21:11  ,贵州
jia,最爱你的时候 熬夜到三四点 就为了等你一句还不睡然后和你聊天 最后你跟我说一句晚安 我们拉拉扯扯了这么长时间 删了又加 加了又删 每隔一段时间都会有联系 你到底爱不爱我我也说不上来 但我想你应该不爱我 你现在应该是幸福的 没有我的束缚 你一定很开心 别再遇到我这样的人了 祝你幸福,9月28日 21:10  ,河北
无尽巷.,有爱就不怕,9月28日 21:04  ,湖南
在不在不在,有爱就不怕,9月28日 21:03  ,浙江
濤,30号回家听这首歌谁懂,9月28日 20:50  ,贵州
Jay,回家 回家 有就爱不怕,9月28日 20:32  ,山西
ㅤㅤㅤㅤㅤㅤㅤㅤl。,哈喽你好,9月28日 20:30  ,重庆
逸祺,隔着次元壁又怎样呢 就像歌词中说的那样            有爱 就不怕ヾ(๑╹ヮ╹๑)ﾉ”,9月28日 20:19  ,四川
,好听,9月28日 20:16  ,浙江
DEITY%,有爱就不怕,9月28日 20:10  ,四川
Carambola,无畏选手你要越来越幸运,9月28日 20:03  ,广东
👿,破防 劝删,9月28日 20:00  ,广东
伤心虾滑蛋,"就算不被看到,也依旧要发光,我们的灿烂,是件十分安静且私密的事",9月28日 19:54  ,河南
十七月接吻,你的照片和语音是最痛的纪念品,9月28日 19:51  ,广西
.,今年过年肯定回家,9月28日 19:50  ,广东
顺顺,呜呜 听的想回家 怎么办,9月28日 19:46  ,未知
小权.,有爱 就不怕,9月28日 19:17  ,江西
彫胤 tattoo,火了 这首歌终于火了 有人懂我的心了 终于啊,9月28日 19:17  ,云南
x,宝贝回家,9月28日 19:09  ,未知
jjya_,有爱就不怕 下下个月 见面吧,9月28日 18:57  ,广东
杳杳,张京云 葛昀珀 不管怎样一定要幸福！！！！,9月28日 18:46  ,江苏
困喵小聆,z 马上要到我们曾经开始的季节了。,9月28日 18:44  ,未知
第5束铁线莲,有爱就不怕，即使不在同一个次元,9月28日 18:03  ,湖南
Barren,26年就能回家,9月28日 17:47  ,山西
lovv.l,有爱就不怕,9月28日 17:31  ,湖南
淮,叉出去,9月28日 17:31  ,广西
A.Davis,zooparty我爱你,9月28日 17:29  ,新疆
陈齐欢,有爱就不怕,9月28日 17:21  ,广西
扶光望舒🌙,有爱就不怕 健康涨球莎莎头头,9月28日 17:16  ,四川
说再见,今天回家,9月28日 17:11  ,河南
烦苏,回家回家,9月28日 17:07  ,福建
宜怡怡,有爱就不怕 我们是亲情的爱 所以即使您回来看我我也不怕,9月28日 16:57  ,安徽
别吃我蛋挞.,我在等九月份听这首歌的人,9月28日 16:50  ,浙江
梅狸猫☘️,愿大家都能够像金子一样发光,9月28日 16:49  ,四川
淩亂無章ㅠㅠ,有爱就不怕,9月28日 16:19  ,广东
77,有爱就不怕,9月28日 16:16  ,河北
4%,刚刚和妈咪打完电话 听到她的声音瞬间崩不住了一个人在学校好累封闭式学校加上离家很远更难受了 听到这首歌真的感同身受,9月28日 16:14  ,广东
老子凭什么输,喜欢你 cyx,9月28日 16:04  ,四川
-1tuanP,回家 回家 有爱就不怕,9月28日 15:47  ,广东
李晏桐,我爱你,9月28日 15:39  ,湖北
前夫,下次见面就得穿外套了 骗你的 再也见不到了,9月28日 15:36  ,湖北
贺.7,有爱就不怕️,9月28日 15:30  ,浙江
Z.,明天回家拍张风景照就用这个歌,9月28日 15:11  ,广东
羽,我想回家,9月28日 15:07  ,重庆
馨,有爱就不怕,9月28日 15:03  ,四川
25K深情小帅,快过年了,9月28日 14:47  ,山东
等等阿呆,有爱就不怕,9月28日 14:43  ,江苏
A7,好想回家,9月28日 14:42  ,河北
Aiaaa^ω^,学习进步！！！天天开心！,9月28日 14:38  ,河北
甜尾喵,有爱就不怕,9月28日 14:32  ,广东
winter,我以为你变了 原来是我没看清 或许 用心爱过的人 再坏都有滤镜.,9月28日 14:24  ,湖南
a,回家 有爱就不怕听到这句歌词好想回家啊,9月28日 14:21  ,湖南
Amu,有爱就不怕,9月28日 14:18  ,湖南
浩可爱,有爱就不怕,9月28日 14:10  ,广西
ID早自习织毛衣,函瑞 有爱就不怕,9月28日 14:01  ,湖南
enjoy,总会有一天我也会听腻的,9月28日 13:52  ,河南
拾忆,后来我们都走了很远 远到提及往事时 总会加上once upon a time,9月28日 13:48  ,江西
